IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,MMRAcquisitionAuctionAveragePrice,VehBCost,WarrantyCost
1,2/2/2009,MANHEIM,2005,4.0,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,GOLD,AUTO,,,71670.0,AMERICAN,MEDIUM,4445.0,5300.0,1389
0,10/6/2010,MANHEIM,2004,6.0,PONTIAC,GRAND AM V6,SE,4D SEDAN SE1,GREY,AUTO,1.0,Alloy,71540.0,AMERICAN,MEDIUM,3111.0,5210.0,2208
0,9/7/2010,MANHEIM,2004,6.0,KIA,OPTIMA 4C,EX,4D SEDAN LX,GOLD,AUTO,2.0,Covers,77904.0,OTHER ASIAN,MEDIUM,2540.0,4680.0,803
0,9/28/2010,ADESA,2008,2.0,FORD,TAURUS,SEL,4D SEDAN SEL,BLACK,AUTO,1.0,Alloy,79386.0,AMERICAN,MEDIUM,10244.0,8055.0,1506
0,6/29/2010,MANHEIM,2007,3.0,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,65561.0,AMERICAN,MEDIUM,5902.0,5755.0,1215
0,12/11/2009,ADESA,2005,4.0,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L SE,GREEN,AUTO,2.0,Covers,71125.0,AMERICAN,VAN,4230.0,5775.0,1506
0,3/4/2010,MANHEIM,2008,2.0,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS CLASSIC,SILVER,AUTO,,,71053.0,AMERICAN,MEDIUM,8427.0,7810.0,1038
0,11/9/2010,ADESA,2005,5.0,NISSAN,MAXIMA,SE,4D SEDAN SE,SILVER,AUTO,1.0,Alloy,71324.0,TOP LINE ASIAN,LARGE,6808.0,10250.0,1155
0,8/13/2009,ADESA,2003,6.0,MAZDA,TRIBUTE 2WD V6 3.0L,ES,4D SPORT UTILITY ES,RED,AUTO,,,80389.0,OTHER ASIAN,SMALL SUV,4692.0,6710.0,1283
0,6/2/2010,MANHEIM,2008,2.0,CHEVROLET,AVEO,LS,4D WAGON LS,RED,AUTO,2.0,Covers,55253.0,AMERICAN,COMPACT,6297.0,6150.0,671
0,2/10/2009,MANHEIM,2004,5.0,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,71842.0,AMERICAN,LARGE,4023.0,5460.0,1974
1,9/16/2010,MANHEIM,2002,8.0,CHRYSLER,PT CRUISER,Bas,4D SEDAN,GREY,MANUAL,2.0,Covers,95721.0,AMERICAN,MEDIUM,2393.0,3255.0,1930
0,2/3/2010,MANHEIM,2003,7.0,FORD,WINDSTAR FWD V6,SE,4D PASSENGER 3.8L SE,GOLD,AUTO,1.0,Alloy,86049.0,AMERICAN,VAN,3203.0,4300.0,2322
0,11/30/2010,OTHER,2005,5.0,CHEVROLET,COLORADO PICKUP 2WD,Bas,REG CAB 2.8L,WHITE,AUTO,2.0,Covers,82560.0,AMERICAN,SMALL TRUCK,4229.0,4500.0,723
0,10/21/2010,OTHER,2008,2.0,SCION,XD,,4D WAGON,GREY,AUTO,,,44168.0,OTHER ASIAN,COMPACT,9297.0,8345.0,482
1,2/20/2009,ADESA,2003,,BUICK,LE SABRE 3.8L V6 MFI,Cus,4D SEDAN CUSTOM,SILVER,AUTO,1.0,Alloy,,AMERICAN,LARGE,4494.0,5750.0,2712
0,2/5/2009,ADESA,2004,5.0,DODGE,STRATUS V6 2.7L V6 M,SE,4D SEDAN SE,BLUE,AUTO,,,57076.0,AMERICAN,MEDIUM,2948.0,5390.0,1086
0,2/16/2010,ADESA,2003,7.0,CHEVROLET,TAHOE 2WD,LS,4D SUV 5.3L LS,RED,AUTO,1.0,Alloy,74434.0,AMERICAN,LARGE SUV,8145.0,8910.0,1923
0,11/9/2010,OTHER,2007,3.0,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,,,60472.0,AMERICAN,LARGE,7456.0,7700.0,1703
0,8/12/2010,MANHEIM,2007,3.0,CHEVROLET,AVEO,LS,4D SEDAN LS,BLUE,AUTO,2.0,Covers,40793.0,AMERICAN,COMPACT,4604.0,5960.0,623
0,8/5/2009,MANHEIM,2006,3.0,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,BLACK,AUTO,2.0,Covers,54826.0,AMERICAN,MEDIUM,5427.0,5970.0,1086
1,3/17/2009,MANHEIM,2004,5.0,SATURN,ION 2.2L I-4 MPI DOH,3,2D QUAD COUPE LEVEL 3,BLACK,AUTO,,,92057.0,AMERICAN,MEDIUM,5159.0,3775.0,909
0,4/15/2009,ADESA,2003,6.0,DODGE,DURANGO 2WD V8 4.7L,SLT,4D SUV 4.7L SLT,BLUE,AUTO,,,82995.0,AMERICAN,MEDIUM SUV,4463.0,6435.0,1803
0,9/17/2010,ADESA,2006,4.0,KIA,OPTIMA 4C,EX,4D SEDAN EX,SILVER,AUTO,2.0,Covers,68083.0,OTHER ASIAN,MEDIUM,0.0,5050.0,728
0,9/30/2010,MANHEIM,2007,3.0,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,BLACK,AUTO,1.0,Alloy,61827.0,AMERICAN,SPECIALTY,9320.0,9810.0,1215
0,10/19/2010,MANHEIM,2007,3.0,DODGE,CALIBER,SXT,4D WAGON SXT,BLACK,AUTO,2.0,Covers,73388.0,AMERICAN,MEDIUM,6679.0,6720.0,920
0,11/19/2010,OTHER,2002,8.0,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED,GOLD,AUTO,,,92576.0,AMERICAN,MEDIUM,3078.0,3100.0,1930
0,6/3/2010,MANHEIM,2006,4.0,DODGE,DAKOTA PICKUP 2WD V6,SLT,EXT CAB 3.7L SLT,BLUE,AUTO,1.0,Alloy,94334.0,AMERICAN,SMALL TRUCK,8101.0,7870.0,1341
1,5/21/2010,ADESA,2006,4.0,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,,,59366.0,AMERICAN,MEDIUM,5070.0,5155.0,1086
0,12/3/2010,MANHEIM,2004,6.0,FORD,FOCUS,ZX3,2D COUPE ZX3,YELLOW,AUTO,1.0,Alloy,78838.0,AMERICAN,COMPACT,3184.0,4115.0,1155
0,3/31/2010,MANHEIM,2008,2.0,SATURN,AURA V6,XE,4D SEDAN XE,SILVER,AUTO,,,81978.0,AMERICAN,MEDIUM,10303.0,8680.0,1373
1,7/21/2010,MANHEIM,2002,8.0,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,SILVER,AUTO,1.0,Alloy,83336.0,AMERICAN,MEDIUM,2616.0,3695.0,2712
0,3/3/2010,ADESA,2007,3.0,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLACK,AUTO,2.0,Covers,81012.0,AMERICAN,LARGE,8090.0,7780.0,2152
0,10/8/2010,OTHER,2008,2.0,DODGE,AVENGER 4C,SE,4D SEDAN,BLUE,AUTO,,,57455.0,AMERICAN,MEDIUM,7474.0,6645.0,920
0,11/22/2010,MANHEIM,2004,6.0,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 5.3L,BLUE,AUTO,1.0,Alloy,86270.0,AMERICAN,LARGE TRUCK,9744.0,10200.0,2152
0,2/26/2010,OTHER,2008,2.0,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,,,,AMERICAN,MEDIUM,7774.0,7300.0,754
0,11/24/2009,OTHER,2008,1.0,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,WHITE,AUTO,2.0,Covers,43589.0,AMERICAN,MEDIUM,7955.0,7800.0,834
0,8/26/2010,MANHEIM,2006,4.0,BUICK,LACROSSE,CX,4D SEDAN CX,BEIGE,AUTO,,,87511.0,AMERICAN,LARGE,7807.0,8210.0,1633
0,1/22/2010,OTHER,2002,8.0,DODGE,NEON,Bas,4D SEDAN,SILVER,AUTO,,,79587.0,AMERICAN,COMPACT,1536.0,3200.0,986
0,9/17/2009,MANHEIM,2007,2.0,HYUNDAI,ACCENT 1.6L I4 MPI,GS,2D COUPE GS,SILVER,AUTO,2.0,Covers,57082.0,OTHER ASIAN,COMPACT,5763.0,4810.0,754
0,1/20/2009,MANHEIM,2005,4.0,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,BLUE,AUTO,2.0,Covers,72732.0,AMERICAN,MEDIUM,3702.0,4740.0,920
0,3/31/2010,ADESA,2005,5.0,CHEVROLET,AVEO,LS,4D SEDAN,WHITE,AUTO,1.0,Alloy,72173.0,AMERICAN,COMPACT,3573.0,6335.0,803
0,3/30/2010,MANHEIM,2007,3.0,SUZUKI,FORENZA,,4D SEDAN,RED,AUTO,2.0,Covers,57406.0,OTHER ASIAN,MEDIUM,5320.0,5875.0,505
0,5/12/2010,MANHEIM,2004,,FORD,EXPEDITION 2WD V8,Edd,4D SUV 4.6L EDDIE BAUER,GREEN,AUTO,1.0,Alloy,82820.0,AMERICAN,LARGE SUV,9551.0,11035.0,1113
0,6/16/2009,MANHEIM,2007,2.0,CHEVROLET,IMPALA V6 3.5L V6 SF,LT,4D SEDAN LT 3.5L,SILVER,AUTO,1.0,Alloy,78415.0,AMERICAN,LARGE,8186.0,7960.0,1974
1,6/10/2010,MANHEIM,2004,6.0,FORD,TAURUS,SES,4D SEDAN SES,GOLD,AUTO,1.0,Alloy,67897.0,AMERICAN,MEDIUM,3402.0,4765.0,825
0,3/4/2009,MANHEIM,2006,3.0,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN TOURING,SILVER,AUTO,2.0,Covers,52335.0,AMERICAN,MEDIUM,6145.0,6000.0,1086
0,9/1/2010,ADESA,2007,3.0,CHEVROLET,COBALT,LS,2D COUPE,BLACK,AUTO,,,63713.0,AMERICAN,COMPACT,5807.0,6065.0,728
0,9/7/2010,MANHEIM,2008,2.0,FORD,FUSION 4C,S,4D SEDAN S,GREEN,AUTO,2.0,Covers,42077.0,AMERICAN,MEDIUM,9217.0,8270.0,623
0,1/13/2009,MANHEIM,2006,3.0,DODGE,CHARGER 3.5L V6 EFI,Bas,4D SEDAN,WHITE,AUTO,1.0,Alloy,70160.0,AMERICAN,SPECIALTY,8061.0,9090.0,1389
0,3/25/2009,OTHER,2004,5.0,FORD,EXPLORER 4WD V6 4.0L,XLT,4D SUV 4.0L FFV XLT,GREEN,AUTO,1.0,Alloy,80332.0,AMERICAN,MEDIUM SUV,6673.0,7800.0,1893
0,5/25/2010,MANHEIM,2008,2.0,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,WHITE,AUTO,,,82981.0,AMERICAN,LARGE,8932.0,8170.0,2152
0,2/3/2009,MANHEIM,2005,4.0,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,GREY,AUTO,1.0,Alloy,76342.0,AMERICAN,MEDIUM,3286.0,4875.0,1155
0,10/27/2010,OTHER,2008,2.0,DODGE,AVENGER 4C,SE,4D SEDAN,SILVER,AUTO,2.0,Covers,38642.0,AMERICAN,MEDIUM,7554.0,8420.0,762
0,5/3/2010,MANHEIM,2007,3.0,HYUNDAI,SONATA V6,Lim,4D SEDAN,SILVER,AUTO,3.0,Special,61715.0,OTHER ASIAN,MEDIUM,8086.0,8200.0,728
0,2/18/2009,ADESA,2005,4.0,PONTIAC,GRAND AM V6 3.4L V6,SE,4D SEDAN SE,SILVER,AUTO,2.0,Covers,55341.0,AMERICAN,MEDIUM,4318.0,4775.0,1666
0,2/26/2010,OTHER,2008,2.0,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,2.0,Covers,50268.0,AMERICAN,MEDIUM,7899.0,7100.0,754
0,10/13/2009,OTHER,2005,4.0,NISSAN,ALTIMA 2.5L I4 MPI,Bas,4D SEDAN,GREY,AUTO,,,89561.0,TOP LINE ASIAN,MEDIUM,6333.0,7010.0,723
1,1/20/2009,OTHER,2006,3.0,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,BLUE,AUTO,2.0,Covers,73897.0,AMERICAN,MEDIUM,5441.0,4090.0,1389
0,8/10/2010,OTHER,2008,2.0,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.9L,GREY,AUTO,,,93235.0,AMERICAN,VAN,8692.0,7100.0,2495
0,3/3/2009,MANHEIM,2006,3.0,KIA,SORENTO 2WD 3.5L V6,EX,4D SPORT UTILITY LX,SILVER,AUTO,1.0,Alloy,50608.0,OTHER ASIAN,MEDIUM SUV,7633.0,7695.0,1334
0,8/6/2010,ADESA,2006,4.0,CHEVROLET,COBALT,LT,2D COUPE LT,RED,AUTO,1.0,Alloy,58565.0,AMERICAN,COMPACT,5293.0,6275.0,671
0,9/22/2010,MANHEIM,2003,7.0,DODGE,1500 RAM PICKUP 2WD,Lar,QUAD CAB 4.7L,RED,AUTO,2.0,Covers,67877.0,AMERICAN,LARGE TRUCK,5609.0,9950.0,1125
0,12/8/2010,MANHEIM,2003,7.0,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2.0,Covers,64131.0,AMERICAN,MEDIUM,3089.0,4150.0,1515
0,3/5/2009,ADESA,2005,4.0,KIA,SORENTO 2WD 3.5L V6,EX,4D SPORT UTILITY EX,SILVER,AUTO,1.0,Alloy,60606.0,OTHER ASIAN,MEDIUM SUV,6075.0,7430.0,1508
0,3/11/2009,MANHEIM,2006,3.0,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,BLUE,AUTO,,,43593.0,AMERICAN,MEDIUM,6096.0,6040.0,975
0,1/26/2010,ADESA,2005,5.0,DODGE,NEON,SXT,4D SEDAN,RED,AUTO,1.0,Alloy,87274.0,AMERICAN,COMPACT,2831.0,3505.0,723
0,7/7/2010,MANHEIM,2005,5.0,BUICK,LACROSSE,CX,4D SEDAN CX,SILVER,AUTO,3.0,Special,77683.0,AMERICAN,LARGE,6380.0,6830.0,1506
0,5/7/2009,OTHER,2004,5.0,CHEVROLET,VENTURE FWD V6 3.4L,LS,PASSENGER 3.4L,GREY,AUTO,2.0,Covers,66673.0,AMERICAN,VAN,3924.0,4700.0,3910
0,9/9/2010,MANHEIM,2005,5.0,CHRYSLER,PACIFICA FWD,Tou,4D SPORT,RED,AUTO,1.0,Alloy,,AMERICAN,CROSSOVER,5282.0,9150.0,1503
0,6/11/2009,ADESA,2005,4.0,CHRYSLER,PACIFICA FWD 3.5L V6,Tou,4D SPORT,BLUE,AUTO,,,65660.0,AMERICAN,CROSSOVER,6952.0,8245.0,1215
0,8/13/2010,MANHEIM,2005,5.0,DODGE,NEON,SXT,4D SEDAN SXT,SILVER,AUTO,1.0,Alloy,80201.0,AMERICAN,COMPACT,3409.0,4350.0,723
0,8/20/2009,ADESA,2004,5.0,NISSAN,MAXIMA 3.5L V6 MPI,SE,4D SEDAN SE,SILVER,AUTO,1.0,Alloy,82201.0,TOP LINE ASIAN,LARGE,8425.0,10520.0,1243
0,3/19/2009,MANHEIM,2005,4.0,HYUNDAI,ELANTRA 2.0L I4 MPI,GLS,4D SEDAN,SILVER,AUTO,2.0,Covers,,OTHER ASIAN,MEDIUM,4424.0,5415.0,533
0,10/27/2010,MANHEIM,2006,4.0,PONTIAC,MONTANA FWD,SV6,4D MINIVAN EXT 3.5L,WHITE,AUTO,,,76131.0,AMERICAN,VAN,6361.0,7720.0,2091
0,3/18/2009,MANHEIM,2006,3.0,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,74941.0,AMERICAN,LARGE,7229.0,7005.0,1974
0,4/1/2009,MANHEIM,2005,4.0,PONTIAC,VIBE 1.8L I-4 MPI,Bas,4D WAGON,BLUE,AUTO,,,74542.0,AMERICAN,MEDIUM,6549.0,6270.0,569
0,2/24/2009,MANHEIM,2003,6.0,CHEVROLET,SUBURBAN 1500 2WD 5.,150,4D UTILITY 5.3L LS,GREY,AUTO,1.0,Alloy,64351.0,AMERICAN,LARGE SUV,7018.0,9925.0,1711
0,10/21/2010,MANHEIM,2006,4.0,FORD,TAURUS,SE,4D SEDAN SE,BLUE,AUTO,,,69542.0,AMERICAN,MEDIUM,3926.0,4905.0,825
0,3/4/2009,MANHEIM,2004,5.0,CHEVROLET,MALIBU MAXX V6 3.5L,LS,4D SEDAN LS,SILVER,AUTO,1.0,Alloy,76475.0,AMERICAN,MEDIUM,5647.0,5400.0,1272
0,7/1/2009,ADESA,2002,7.0,JEEP,GRAND CHEROKEE 2WD V,Lim,4D WAGON,GREY,AUTO,1.0,Alloy,86906.0,AMERICAN,MEDIUM SUV,0.0,5900.0,2322
0,11/16/2010,MANHEIM,2005,5.0,MITSUBISHI,LANCER,ES,4D SEDAN ES,WHITE,AUTO,,,91080.0,OTHER ASIAN,COMPACT,3799.0,5295.0,620
0,2/23/2010,OTHER,2005,5.0,HYUNDAI,ELANTRA,GLS,4D SEDAN,WHITE,AUTO,2.0,Covers,47884.0,OTHER ASIAN,MEDIUM,4208.0,6160.0,482
0,1/21/2010,OTHER,2008,2.0,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,2.0,Covers,52718.0,AMERICAN,MEDIUM,7048.0,6200.0,754
0,3/18/2009,MANHEIM,2006,3.0,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN,BEIGE,AUTO,2.0,Covers,64086.0,OTHER ASIAN,MEDIUM,4990.0,5670.0,533
0,8/19/2010,MANHEIM,2006,4.0,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L LS,SILVER,AUTO,2.0,Covers,78990.0,AMERICAN,VAN,,6500.0,2091
0,10/22/2009,ADESA,2005,4.0,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,GREY,AUTO,1.0,Alloy,75046.0,AMERICAN,MEDIUM,3236.0,4160.0,920
1,6/9/2009,OTHER,2007,2.0,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,GREY,AUTO,,,73423.0,AMERICAN,MEDIUM,6269.0,6035.0,1038
0,4/8/2010,MANHEIM,2007,3.0,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,WHITE,AUTO,,,72326.0,AMERICAN,LARGE,9448.0,7740.0,1506
0,2/23/2009,MANHEIM,2007,,SUZUKI,RENO 2.0L I4 DI / EF,,4D SEDAN,BLACK,AUTO,2.0,Covers,38186.0,OTHER ASIAN,COMPACT,5698.0,5400.0,462
1,5/14/2009,ADESA,2004,5.0,DODGE,STRATUS V6 2.7L V6 M,SE,4D SEDAN SE,PURPLE,AUTO,2.0,Covers,87252.0,AMERICAN,MEDIUM,4481.0,4170.0,1503
0,8/10/2009,MANHEIM,2006,3.0,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,51646.0,AMERICAN,MEDIUM,5427.0,5400.0,1086
1,4/14/2010,ADESA,2006,4.0,FORD,TAURUS,SEL,4D SEDAN SEL,GREY,AUTO,,,87344.0,AMERICAN,MEDIUM,5760.0,4065.0,983
0,8/13/2010,OTHER,2006,4.0,DODGE,CHARGER,Bas,4D SEDAN SE,SILVER,AUTO,2.0,Covers,76945.0,AMERICAN,SPECIALTY,8431.0,9477.5,1389
0,8/26/2010,OTHER,2003,7.0,JEEP,LIBERTY 4WD V6,Ren,4D SUV RENEGADE,SILVER,AUTO,1.0,Alloy,81127.0,AMERICAN,SMALL SUV,7180.0,8475.0,1283
0,9/29/2010,MANHEIM,2007,3.0,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,74537.0,AMERICAN,LARGE,7802.0,7920.0,1974
0,2/23/2009,MANHEIM,2004,5.0,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 5.7L,BLACK,AUTO,1.0,Alloy,55911.0,AMERICAN,LARGE TRUCK,7768.0,9600.0,754
0,2/19/2010,ADESA,2003,7.0,CHEVROLET,SUBURBAN 1500 2WD,150,4D UTILITY 5.3L FFV LS,GOLD,AUTO,,,81573.0,AMERICAN,LARGE SUV,7620.0,10750.0,2063
0,11/24/2010,OTHER,2007,3.0,HYUNDAI,SONATA 4C,GLS,4D SEDAN,WHITE,AUTO,2.0,Covers,48479.0,OTHER ASIAN,MEDIUM,7103.0,7700.0,623
0,3/25/2009,MANHEIM,2006,3.0,CHEVROLET,HHR 2.2L I4 MPI / SF,LT,4D SUV 2.2L LT,RED,AUTO,1.0,Alloy,47089.0,AMERICAN,MEDIUM,7156.0,6700.0,623
0,11/18/2010,MANHEIM,2005,5.0,CHEVROLET,IMPALA,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,72010.0,AMERICAN,LARGE,3944.0,6500.0,1974
0,5/6/2009,ADESA,2007,2.0,CHEVROLET,COBALT 2.2L I4 MPI /,LT,4D SEDAN LS,BLUE,AUTO,,,74773.0,AMERICAN,COMPACT,6284.0,5985.0,803
0,3/18/2009,MANHEIM,2006,3.0,CHRYSLER,PACIFICA FWD 3.5L V6,Bas,4D SPORT,GREEN,AUTO,1.0,Alloy,84065.0,AMERICAN,CROSSOVER,8625.0,6320.0,1503
0,5/20/2009,MANHEIM,2004,5.0,TOYOTA,CAMRY 4C 2.4L I-4 SF,LE,4D SEDAN LE,BEIGE,AUTO,1.0,Alloy,89383.0,TOP LINE ASIAN,MEDIUM,7840.0,7555.0,594
0,9/25/2009,MANHEIM,2006,3.0,FORD,FIVE HUNDRED 3.0L V6,SE,4D SEDAN SE,BLUE,AUTO,1.0,Alloy,72744.0,AMERICAN,LARGE,6593.0,6725.0,1506
0,3/25/2009,ADESA,2003,6.0,DODGE,DURANGO 2WD V8 4.7L,Spo,4D SUV 4.7L,GREY,AUTO,,,69028.0,AMERICAN,MEDIUM SUV,5568.0,5650.0,1515
0,10/5/2010,ADESA,2006,4.0,FORD,TAURUS,SE,4D SEDAN SE,BLUE,AUTO,1.0,Alloy,88753.0,AMERICAN,MEDIUM,3737.0,5960.0,983
0,4/29/2009,MANHEIM,2005,4.0,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,SILVER,AUTO,,,75990.0,AMERICAN,MEDIUM,4123.0,4200.0,1155
0,7/2/2009,ADESA,2005,4.0,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,WHITE,AUTO,2.0,Covers,,AMERICAN,MEDIUM,5488.0,5510.0,1389
1,9/28/2010,OTHER,2001,9.0,NISSAN,MAXIMA,GLE,4D SEDAN GLE,BEIGE,AUTO,,,74680.0,TOP LINE ASIAN,LARGE,3443.0,6265.0,1455
0,11/3/2010,OTHER,2007,3.0,KIA,OPTIMA 4C,EX,4D SEDAN,GREY,AUTO,2.0,Covers,64626.0,OTHER ASIAN,MEDIUM,6541.0,7100.0,728
0,6/24/2009,MANHEIM,2007,2.0,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 3.7L SXT,RED,AUTO,,,62652.0,AMERICAN,LARGE TRUCK,12050.0,10350.0,533
0,2/25/2009,ADESA,2005,4.0,CHRYSLER,PACIFICA FWD 3.8L V6,Bas,4D SPORT,BLUE,AUTO,1.0,Alloy,58179.0,AMERICAN,CROSSOVER,0.0,7150.0,1086
0,6/24/2009,MANHEIM,2005,4.0,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,WHITE,AUTO,,,67593.0,AMERICAN,MEDIUM,4273.0,5600.0,1215
0,10/6/2010,MANHEIM,2006,4.0,CHEVROLET,IMPALA,LS,4D SEDAN LS,BEIGE,AUTO,2.0,Covers,82150.0,AMERICAN,LARGE,6338.0,7205.0,2152
0,11/17/2009,MANHEIM,2004,5.0,GMC,ENVOY 2WD 6C,SLE,4D UTILITY 4.2L SLE,SILVER,AUTO,1.0,Alloy,70948.0,AMERICAN,MEDIUM SUV,6383.0,7900.0,1155
0,12/7/2010,MANHEIM,2006,4.0,KIA,SORENTO 2WD,EX,4D SPORT UTILITY EX,MAROON,AUTO,1.0,Alloy,58367.0,OTHER ASIAN,MEDIUM SUV,7021.0,8490.0,1334
0,7/22/2009,MANHEIM,2003,6.0,CHEVROLET,TAHOE 4WD 5.3L V8 SF,Z71,4D SUV 5.3L FFV LS,GREY,AUTO,,,90109.0,AMERICAN,LARGE SUV,8475.0,11495.0,2218
0,7/13/2010,MANHEIM,2005,5.0,MITSUBISHI,GALANT 4C,ES,4D SEDAN ES,WHITE,AUTO,,,85689.0,OTHER ASIAN,MEDIUM,4139.0,6625.0,594
1,11/24/2010,ADESA,2005,5.0,FORD,TAURUS,SE,4D SEDAN SE,SILVER,AUTO,2.0,Covers,103806.0,AMERICAN,MEDIUM,3314.0,3395.0,1130
0,7/21/2010,ADESA,2007,3.0,SATURN,VUE 2WD 4C,Bas,4D CUV 2.2L,BLACK,AUTO,2.0,Covers,,AMERICAN,MEDIUM SUV,8583.0,8180.0,1411
0,4/15/2009,MANHEIM,2004,5.0,ISUZU,ASCENDER 2WD 6C 4.2L,S,SPORT UTILITY,GREEN,AUTO,1.0,Alloy,73260.0,OTHER ASIAN,MEDIUM SUV,5202.0,6825.0,1155
0,5/25/2010,MANHEIM,2003,7.0,MAZDA,MAZDA6,i,4D SEDAN I,RED,AUTO,,,89603.0,OTHER ASIAN,MEDIUM,4532.0,6755.0,1673
0,4/22/2010,ADESA,2006,4.0,CHRYSLER,PT CRUISER,Tou,4D SEDAN,GOLD,AUTO,2.0,Covers,67953.0,AMERICAN,MEDIUM,5207.0,6100.0,1215
0,11/24/2009,ADESA,2007,2.0,KIA,OPTIMA 4C,EX,4D SEDAN,SILVER,AUTO,2.0,Covers,55332.0,OTHER ASIAN,MEDIUM,7173.0,6415.0,671
0,8/11/2010,MANHEIM,2008,2.0,FORD,FUSION 4C,S,4D SEDAN S,BLACK,AUTO,2.0,Covers,79707.0,AMERICAN,MEDIUM,9098.0,8250.0,803
1,9/15/2009,MANHEIM,2002,7.0,LEXUS,ES300 3.0L V6 EFI,,4D SEDAN,SILVER,AUTO,,,96182.0,OTHER ASIAN,SPECIALTY,8774.0,10190.0,1497
0,10/20/2009,MANHEIM,2006,3.0,CHEVROLET,COBALT 2.2L I4 MPI,LT,4D SEDAN LT,SILVER,AUTO,1.0,Alloy,85250.0,AMERICAN,COMPACT,5176.0,5495.0,853
0,7/21/2009,OTHER,2006,3.0,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,BLUE,AUTO,2.0,Covers,73296.0,AMERICAN,MEDIUM,5472.0,5200.0,1389
0,10/14/2009,ADESA,2008,1.0,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,SILVER,AUTO,1.0,Alloy,68439.0,AMERICAN,LARGE,10223.0,8000.0,1703
0,2/24/2009,MANHEIM,2003,6.0,HONDA,ACCORD 4C MFI I-4 2.,EX,4D SEDAN EX AUTO,BLUE,AUTO,1.0,Alloy,81950.0,TOP LINE ASIAN,MEDIUM,7234.0,8645.0,894
0,7/28/2009,ADESA,2004,5.0,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 5.7L,MAROON,AUTO,,,55861.0,AMERICAN,LARGE TRUCK,8478.0,9955.0,754
0,12/9/2010,MANHEIM,2003,7.0,MITSUBISHI,LANCER,ES,4D SEDAN ES,WHITE,AUTO,2.0,Covers,105189.0,OTHER ASIAN,COMPACT,2698.0,3850.0,950
0,2/9/2010,MANHEIM,2004,,CHEVROLET,TAHOE 2WD,LS,4D SUV 4.8L LS,GREY,AUTO,,,66454.0,AMERICAN,LARGE SUV,8107.0,11535.0,1411
0,4/22/2009,ADESA,2003,6.0,PONTIAC,SUNFIRE 2.2L I4 MPI,SE,2D COUPE SE,WHITE,AUTO,,,59623.0,AMERICAN,COMPACT,2684.0,4145.0,1220
